Merchant_ID,Merchant_Name,Industry,Merchant_Segment,Location_Region,Subscription_Start_Date,Months_Since_Subscription,POS_Terminal_Model,Avg_Monthly_Transaction_Volume,Avg_Monthly_Transaction_Value,Avg_Transaction_Value,Transaction_Frequency_Score,Uptime_Percentage,Customer_Support_Tickets_Monthly,Avg_Resolution_Time_Tickets_Days,Feature_Adoption_Score,Payment_Success_Rate,Payment_Failure_Rate,Dispute_Rate,Technical_Issues_Reported,Feedback_Score_Monthly,Days_Since_Last_Transaction,POS_Cost,Monthly_Rental_Fee,MDR_Rate,LTV,Churned,Churn_Reason
M-1487,Coders Brain (Branch 10),E-commerce,Small,East,09-09-2023,3,mPos,573,144857.3489,252.8051465,0.38374057,98.67375716,1,5.891231687,0.845968145,91.85767981,8.142320191,3.554136267,0,3.927024149,290,5377,300,2.2,10864.30117,1,Support Issues
M-1488,Dominos (Branch 13),Education,Medium,North,07-04-2023,8,Android Smart Mini POS,608,529773.655,871.3382484,0.759162481,97.93399115,8,6.766746411,0.19159495,98.49041747,1.509582529,2.00719081,0,3.160429756,80,14224,400,1.2,63572.8386,0,None
M-1489,Decathlon (Branch 13),Food & Beverage,Small,North,29-08-2023,4,Android Smart Mini POS,515,170418.4889,330.9096871,0.776862353,99.21752656,3,4.964412206,0.279042387,96.86481139,3.135188613,0.602625011,3,4.051059244,74,14224,400,1.8,10225.10933,0,None
M-1490,Xiomi (Branch 12),Education,Medium,West,01-03-2023,10,Pin on Mobile,703,239822.3742,341.1413573,0.721658549,98.02844896,6,1.549310415,0.113159007,90.97599256,9.02400744,3.621784674,1,2.427927224,247,0,0,1.2,35973.35613,1,Technical Issues
M-1491,Tata Motors (Branch 12),Healthcare,Large,Central,06-09-2023,3,mPos,271,60437.51315,223.0166537,9.30E-06,96.25558888,6,3.041664773,0.002011264,94.99235167,5.007648331,1.189777357,3,3.982435714,185,5377,300,1.5,5439.376184,1,Low Usage
M-1492,FedEx (Branch 12),Entertainment,Large,South,05-03-2023,10,Android Smart Mini POS,410,312237.9025,761.5558597,0.045109006,96.88925811,7,3.05938105,0.816678739,98.70349863,1.296501371,2.304406383,3,4.869543951,183,14224,400,1.8,56202.82244,1,Technical Issues
M-1493,Rudralife (Branch 7),Entertainment,Medium,South,28-03-2023,9,Android Smart Mini POS,677,653467.1304,965.2394836,0.983486054,95.99014545,3,3.022521045,0.759592883,93.99599119,6.004008813,3.899417929,0,3.994852388,274,14224,400,1.8,105861.6751,1,Support Issues
M-1494,Dominos (Branch 14),Hospitality,Small,Central,03-01-2023,12,Soundbox,503,441646.8782,878.0256028,0.861966756,98.01938911,0,6.569055634,0.500062327,98.0013244,1.998675603,2.270326282,2,2.551740303,353,2293,200,2,105995.2508,1,Support Issues
M-1495,Titan (Branch 9),E-commerce,Small,South,13-09-2023,3,mPos,454,365004.5066,803.9746841,0.926910398,98.64557011,6,6.469621107,0.449097725,96.13528645,3.864713546,2.327573626,0,1.485376628,299,5377,300,2.2,27375.33799,1,Better Competitor
M-1496,Masters Union (Branch 4),Healthcare,Large,North,21-07-2023,5,mPos,141,43278.00407,306.9361991,0.771818212,96.06534249,6,2.342051272,0.275076785,95.28090087,4.719099126,3.298329658,0,4.536682634,316,5377,300,1.5,6491.700611,1,Support Issues
M-1497,Urban Ladder (Branch 14),Entertainment,Medium,South,15-01-2023,11,Android Smart POS,347,243147.1238,700.7121724,0.338042416,98.43329449,5,5.706768801,0.749104961,95.1456358,4.8543642,1.560916084,4,3.983128632,343,19824,500,1.8,48143.13052,1,Low Usage
M-1498,IKEA (Branch 16),Education,Medium,West,18-11-2023,1,Pin on Mobile,718,194886.0229,271.4290012,0.822769102,95.78224834,4,3.00304978,0.0288484,91.11355279,8.886447206,2.228629427,3,1.941191047,353,0,0,1.2,2923.290343,1,Support Issues
M-1499,Dominos (Branch 15),Retail,Medium,North,02-12-2023,0,Soundbox,626,342236.0079,546.7028879,0.594825289,98.80841975,5,5.151588518,0.890098424,97.86698665,2.133013351,4.889998968,0,3.048313816,137,2293,200,2,0,0,None
M-1500,Tata Motors (Branch 13),Healthcare,Large,Central,08-03-2023,9,Android Smart POS,553,388694.8193,702.8839409,0.730369659,96.81477456,4,2.279322094,0.037961361,94.39682058,5.60317942,2.871404821,0,1.644491587,348,19824,500,1.5,104947.6012,1,Technical Issues
M-1501,More (Branch 11),Healthcare,Medium,North,06-02-2023,10,mPos,151,57275.1673,379.3057437,0.106144653,99.6741394,3,6.391670846,0.677321588,95.56233733,4.437662675,3.527815952,0,4.315289028,238,5377,300,1.5,17182.55019,1,Technical Issues
M-1502,Swiggy (Branch 9),Healthcare,Small,South,24-07-2023,5,Android Smart POS,506,227865.2932,450.3266664,0.707865203,98.54525955,2,2.992642069,0.669120684,92.32807716,7.671922837,3.635868631,3,1.265505012,342,19824,500,1.5,34179.79398,1,Technical Issues
M-1503,Rudralife (Branch 8),Food & Beverage,Medium,West,26-05-2023,7,Soundbox,352,229128.9215,650.9344361,0.646939449,99.26112329,6,6.893556447,0.685676636,98.77933793,1.220662068,0.286942373,4,1.555841483,142,2293,200,1.8,24058.53676,0,None
M-1504,Forest Essentials (Branch 9),Education,Small,North,02-06-2023,7,Pin on Mobile,763,172975.5813,226.7045627,0.717628397,96.23527562,6,6.687107731,0.538220221,90.30047564,9.699524356,2.017153094,3,3.396405422,298,0,0,1.2,18162.43604,1,Low Usage
M-1505,Levi's (Branch 10),Entertainment,Medium,Central,09-03-2023,9,Android Smart Mini POS,154,42294.70517,274.6409427,0.437473823,95.1130106,8,1.540619678,0.888334627,98.18549139,1.814508614,0.524951876,0,4.962929746,293,14224,400,1.8,6851.742238,1,None
M-1506,Urban Ladder (Branch 15),Entertainment,Medium,Central,13-04-2023,8,Android Smart Mini POS,850,395881.8899,465.7433999,0.836717365,98.51137075,1,3.100969192,0.734309667,98.46438963,1.535610367,0.465479993,1,2.991960511,128,14224,400,1.8,57006.99215,0,None
M-1507,Tata Motors (Branch 14),E-commerce,Medium,East,16-10-2023,2,Pin on Mobile,121,60140.46122,497.0286051,0.66983523,97.11573051,7,5.031094671,0.491335619,97.04042416,2.959575845,2.471426557,3,1.446039617,281,0,0,2.2,3007.023061,1,Technical Issues
M-1508,Forest Essentials (Branch 10),E-commerce,Medium,Central,06-04-2023,8,Pin on Mobile,756,622980.8464,824.0487386,0.513390074,96.22386816,4,3.790531977,0.563702219,98.99884294,1.001157056,3.220890451,1,2.417958203,262,0,0,2.2,124596.1693,1,None
M-1509,Oyo (Branch 10),Retail,Small,Central,24-06-2023,6,Dynamic Soundbox,888,529199.9232,595.9458595,0.99469013,97.23989081,5,1.279848706,0.250501597,93.18364428,6.816355725,3.697417928,1,2.976943706,246,3827,250,2,63503.99079,1,None
M-1510,Newton School (Branch 5),Education,Large,South,11-09-2023,3,Android Smart Mini POS,545,110863.9881,203.4201617,0.519778486,96.93879031,8,2.778679068,0.77125722,98.09549895,1.904501047,3.813265447,3,1.796409162,102,14224,400,1.2,4988.879467,0,None
M-1511,Hey Coach (Branch 14),E-commerce,Medium,North,02-09-2023,4,Pin on Mobile,502,388680.4381,774.2638209,0.581016236,97.45264442,5,2.55397644,0.901669146,93.86365426,6.136345739,4.07113664,3,2.555346068,78,0,0,2.2,38868.04381,0,None
M-1512,Amazon (Branch 14),Food & Beverage,Large,East,08-05-2023,7,Soundbox,683,519985.0399,761.325095,0.766172589,96.54126802,3,2.366463639,0.406740554,90.21803276,9.781967238,4.593778384,1,3.640753111,290,2293,200,1.8,54598.42919,1,Low Usage
M-1513,Hey Coach (Branch 15),Hospitality,Small,Central,09-02-2023,10,Android Smart POS,522,253887.364,486.3742604,0.881170088,98.15571376,1,1.003669811,0.865375612,97.40181946,2.598180539,0.61595944,3,2.49642054,123,19824,500,2,50777.47279,0,None
M-1514,Lenskart (Branch 11),Retail,Large,West,31-07-2023,5,Android Smart POS,847,319856.8627,377.6350209,0.965443987,95.61059721,2,3.881243246,0.085028216,90.20398789,9.79601211,4.613386598,3,4.460763253,43,19824,500,2,31985.68627,0,None
M-1515,Croma (Branch 14),Education,Large,Central,10-05-2023,7,Pin on Mobile,689,494557.4318,717.7901768,0.847342326,96.91492271,9,1.508788097,0.858645467,91.4114741,8.588525899,4.322706264,2,2.245331487,124,0,0,1.2,51928.53034,0,None
M-1516,Upstox (Branch 7),Hospitality,Small,Central,09-01-2023,11,Android Smart POS,663,333107.5188,502.4246135,0.077422263,95.05928031,7,2.728941697,0.009222274,92.07065359,7.92934641,2.097503701,2,4.737822747,41,19824,500,2,73283.65413,0,None
M-1517,Levi's (Branch 11),Education,Medium,South,04-04-2023,9,Pin on Mobile,678,670552.7109,989.0157978,0.015022674,97.49043465,0,4.978173283,0.944940906,94.05192538,5.948074621,3.747097527,2,3.584281037,3,0,0,1.2,90524.61598,0,None
M-1518,BigBazar (Branch 7),Retail,Medium,East,10-06-2023,6,Soundbox,348,132099.3213,379.5957507,0.94826865,98.79016357,9,6.77361209,0.256216932,97.52213995,2.477860052,3.038607021,3,4.922444805,252,2293,200,2,15851.91855,1,None
M-1519,Croma (Branch 15),Entertainment,Large,West,16-11-2023,1,Android Smart Mini POS,292,290844.0896,996.0414026,0.673654331,95.33740193,8,6.389617898,0.447942011,90.43673356,9.563266436,0.941401744,2,1.266287789,289,14224,400,1.8,5235.193612,1,Better Competitor
M-1520,Titan (Branch 10),Food & Beverage,Small,North,06-11-2023,1,Android Smart Mini POS,675,331650.646,491.3342903,0.702494163,98.34460241,1,1.556462771,0.909260708,94.38276826,5.617231736,1.964724695,1,3.884883668,45,14224,400,1.8,4974.759689,0,None
M-1521,McDonald's (Branch 12),Retail,Medium,Central,10-01-2023,11,Android Smart POS,614,371542.0613,605.1173637,0.766405024,96.05556733,2,6.371768885,0.792487727,96.75789999,3.242100011,0.183640945,2,4.195850101,24,19824,500,2,81739.25349,0,None
M-1522,Swiggy (Branch 10),Retail,Small,South,02-12-2023,0,Dynamic Soundbox,579,238539.094,411.9846183,0.661348206,97.97954519,0,1.648897588,0.65601458,98.31559419,1.684405812,0.805549526,0,2.838446687,33,3827,250,2,0,0,None
M-1523,Croma (Branch 16),Education,Medium,Central,07-09-2023,3,Pin on Mobile,708,382762.8546,540.6255009,0.231174871,95.87073399,8,4.280836777,0.317389574,96.69047228,3.309527721,3.729473694,1,3.000676917,311,0,0,1.2,17224.32846,1,Support Issues
M-1524,Britannia (Branch 8),Healthcare,Large,West,04-06-2023,7,Android Smart POS,455,102915.3,226.1874725,0.246811745,99.80063115,5,5.972548442,0.595866054,98.36324024,1.636759763,2.226395584,3,2.512615872,243,19824,500,1.5,21612.213,1,High Costs
M-1525,Reliance (Branch 14),Retail,Small,North,09-01-2023,11,Soundbox,242,107447.1323,443.9964146,0.617918257,96.35115668,7,4.35401842,0.125942416,91.7031178,8.296882201,1.447348443,4,4.56062545,266,2293,200,2,23638.36912,1,High Costs
M-1526,Masters Union (Branch 5),Food & Beverage,Medium,South,29-11-2023,1,Android Smart POS,809,369535.4948,456.7805869,0.698983961,97.58128036,7,5.034879697,0.835833261,91.65806217,8.341937828,3.067754552,0,3.381431119,224,19824,500,1.8,5543.032422,1,Low Usage
M-1527,Spencer's (Branch 11),Entertainment,Large,South,14-02-2023,10,Android Smart Mini POS,541,161159.4979,297.891863,0.802116447,98.84206403,4,1.412623612,0.792105779,96.63542715,3.364572852,4.509940471,1,1.945615836,139,14224,400,1.8,29008.70962,0,None
M-1528,Croma (Branch 17),Food & Beverage,Medium,West,12-01-2023,11,Android Smart POS,686,389288.6474,567.4761624,0.688639619,97.17844642,7,3.013273576,0.46649096,98.05616533,1.943834667,1.922918964,5,4.011997902,218,19824,500,1.8,64232.62683,1,High Costs
M-1529,Amazon (Branch 15),Education,Large,West,06-09-2023,3,Pin on Mobile,204,173378.5886,849.8950423,0.573744243,95.93175393,8,6.912310842,0.541301316,92.44232114,7.557678865,3.418362609,3,4.917503279,30,0,0,1.2,7802.036488,0,None
M-1530,Masters Union (Branch 6),Entertainment,Medium,Central,05-05-2023,8,Android Smart POS,974,780036.1902,800.8585115,0.068410485,99.18955394,0,5.78215446,0.774428582,90.19784436,9.802155639,2.632594257,2,3.873793305,284,19824,500,1.8,112325.2114,1,Better Competitor
M-1531,Marico (Branch 10),Entertainment,Medium,North,20-06-2023,6,Android Smart POS,369,206502.0961,559.6262768,0.811552931,97.6145858,1,6.38491912,0.452871585,93.65178507,6.348214925,0.199368111,0,2.45729842,133,19824,500,1.8,22302.22638,0,None
M-1532,Urban Ladder (Branch 16),Education,Large,West,01-08-2023,5,Pin on Mobile,502,299058.7821,595.7346258,0.174946514,98.59277589,1,3.170665207,0.186365231,92.98785055,7.012149449,2.818293498,1,3.102379959,356,0,0,1.2,22429.40866,1,None
M-1533,Haldiram's (Branch 9),Hospitality,Large,Central,29-05-2023,7,Android Smart POS,854,795716.8398,931.7527398,0.928724198,98.34879029,5,4.775313833,0.994654223,98.9646026,1.035397403,4.288056177,1,1.255323968,22,19824,500,2,111400.3576,0,None
M-1534,Netmeds (Branch 18),E-commerce,Medium,Central,30-10-2023,2,Pin on Mobile,786,246917.6754,314.1446252,0.140068005,98.50907707,7,3.590694965,0.889201498,92.80744994,7.192550061,0.212153686,4,3.214366436,70,0,0,2.2,12345.88377,0,None
M-1535,Newton School (Branch 6),Education,Small,Central,10-01-2023,11,Pin on Mobile,717,668275.9666,932.0445838,0.882050517,95.15797781,7,5.606444859,0.494502455,98.92241297,1.077587034,0.219235094,4,1.937486346,335,0,0,1.2,110265.5345,1,Support Issues
M-1536,Coders Brain (Branch 11),Hospitality,Small,East,28-11-2023,1,Dynamic Soundbox,660,427682.3042,648.0034913,0.045110996,96.99852852,4,3.498942474,0.965490938,95.39277382,4.607226181,3.178255356,3,3.540204281,206,3827,250,2,8553.646085,1,Low Usage
M-1537,FedEx (Branch 13),E-commerce,Large,East,18-08-2023,4,Pin on Mobile,651,600811.0562,922.9048483,0.79055368,96.15114849,4,2.014402367,0.499496705,96.52757193,3.472428073,0.416354407,2,3.537147658,186,0,0,2.2,60081.10562,1,Technical Issues
M-1538,Xiomi (Branch 13),Healthcare,Large,South,29-08-2023,4,mPos,687,556425.8241,809.9356973,0.720883075,99.88603225,3,2.55628824,0.735457252,94.96264027,5.037359726,1.564945912,4,3.181379936,250,5377,300,1.5,66771.09889,1,Low Usage
M-1539,Newton School (Branch 7),Hospitality,Small,Central,17-12-2023,0,Dynamic Soundbox,570,559719.6024,981.9642147,0.783422302,97.84469168,5,1.771309587,0.386542663,90.76987501,9.230124995,3.190054035,4,2.129709065,84,3827,250,2,0,0,None
M-1540,Dabur (Branch 13),Entertainment,Large,West,09-03-2023,9,Android Smart Mini POS,341,146328.9866,429.1172627,0.088092851,99.21169024,5,4.546424258,0.902106466,96.1951788,3.804821204,4.855145656,6,3.30523528,221,14224,400,1.8,23705.29583,1,None
M-1541,IKEA (Branch 17),E-commerce,Medium,East,30-08-2023,4,mPos,532,466440.3059,876.7674923,0.644525136,98.9264301,3,4.900981195,0.199648019,95.2498843,4.750115696,3.387173422,3,4.988940286,346,5377,300,2.2,46644.03059,1,Support Issues
M-1542,Rudralife (Branch 9),Healthcare,Large,North,08-12-2023,0,mPos,611,234559.7885,383.8949075,0.290701261,99.50825238,3,6.466300904,0.168630765,90.5777267,9.422273297,1.465590516,3,1.475349556,119,5377,300,1.5,0,0,None
M-1543,Reliance (Branch 15),Food & Beverage,Small,South,07-11-2023,1,Android Smart Mini POS,543,273630.8139,503.9241509,0.958113529,95.31264325,2,1.23432771,0.742570111,92.97820697,7.021793029,3.610737594,4,3.830617532,235,14224,400,1.8,4104.462209,1,Technical Issues
M-1544,Zomato (Branch 8),E-commerce,Medium,South,18-04-2023,8,mPos,244,195432.6373,800.9534316,0.15036389,98.91462134,3,4.368678302,0.832037143,90.04283136,9.957168639,3.745942595,0,2.279401971,303,5377,300,2.2,39086.52746,1,Technical Issues
M-1545,Qshala (Branch 8),Healthcare,Medium,South,31-03-2023,9,Android Smart POS,734,676947.7234,922.2721028,0.891573281,98.96282743,5,1.169386318,0.086773282,95.84597924,4.154020755,2.005825802,4,3.269238523,316,19824,500,1.5,182775.8853,1,Technical Issues
M-1546,KC Overseas Education (Branch 8),E-commerce,Small,Central,27-04-2023,8,mPos,1059,815773.7856,770.3246323,0.777575027,96.33043123,4,1.880762557,0.291794647,94.56784493,5.432155074,1.710706586,0,3.039001646,76,5377,300,2.2,163154.7571,0,None
M-1547,ITC (Branch 13),Food & Beverage,Medium,East,24-06-2023,6,Android Smart Mini POS,519,165029.7951,317.9764839,0.078855562,99.39470855,4,4.180147821,0.130830429,91.23346834,8.76653166,3.863782193,3,4.422916337,232,14224,400,1.8,14852.68156,1,Technical Issues
M-1548,ITC (Branch 14),Healthcare,Small,Central,06-11-2023,1,Android Smart POS,396,226849.6405,572.8526275,0.459199383,99.87688868,7,6.695068121,0.598486106,91.2417582,8.758241802,1.292980193,3,1.682529828,252,19824,500,1.5,6805.489214,1,None
M-1549,Decathlon (Branch 14),E-commerce,Medium,North,24-02-2023,10,mPos,434,208106.3649,479.5077533,0.926910189,97.46867924,1,2.131132667,0.222800537,97.22404098,2.775959017,4.467410192,5,2.972302624,65,5377,300,2.2,52026.59124,0,None
M-1550,ITC (Branch 15),Retail,Large,North,27-03-2023,9,Soundbox,803,443277.2975,552.0265224,0.392444844,97.76717014,0,2.45100997,0.078903273,90.21972883,9.780271167,1.256295817,1,4.091734161,178,2293,200,2,79789.91355,0,None
M-1551,FedEx (Branch 14),Entertainment,Small,East,22-03-2023,9,Android Smart Mini POS,367,254617.1385,693.7796689,0.503050259,99.17945282,6,2.689622495,0.348127525,95.59756215,4.402437852,4.832322187,2,2.486328397,355,14224,400,1.8,41247.97643,1,None
M-1552,Tata Motors (Branch 15),Entertainment,Large,West,20-02-2023,10,Android Smart POS,853,717193.8077,840.789927,0.72860048,99.72684714,0,5.696096563,0.298628437,95.7724228,4.227577201,3.361205967,1,3.356240457,347,19824,500,1.8,129094.8854,1,None
M-1553,Flipkart (Branch 15),Healthcare,Small,North,14-04-2023,8,mPos,425,258812.7829,608.971254,0.239652133,99.5685243,2,2.453834102,0.890757967,98.2310245,1.768975501,2.094353311,0,3.62613228,355,5377,300,1.5,62115.0679,1,Low Usage
M-1554,BharatX (Branch 8),Food & Beverage,Medium,East,27-05-2023,7,Soundbox,253,117745.4899,465.3971933,0.931603323,99.27042002,9,3.834151721,0.353414565,96.39417855,3.605821448,1.572512378,1,2.737183928,286,2293,200,1.8,12363.27644,1,High Costs
M-1555,Airtel (Branch 13),Healthcare,Medium,West,04-07-2023,6,Android Smart POS,356,132948.5491,373.4509807,0.006140163,98.09112963,1,6.661900431,0.409570902,90.2293149,9.770685098,1.098859586,2,3.768269937,142,19824,500,1.5,23930.73884,0,None
M-1556,Amazon (Branch 16),Entertainment,Large,West,27-04-2023,8,Android Smart POS,677,464182.6087,685.646394,0.291467024,99.53325861,7,4.311279653,0.790492356,91.92877436,8.071225641,1.720203943,0,4.004920756,178,19824,500,1.8,66842.29566,0,None
M-1557,Oyo (Branch 11),E-commerce,Medium,West,22-09-2023,3,Pin on Mobile,894,484330.2951,541.7564822,0.110176183,97.18703533,4,1.319978756,0.133528973,92.08616751,7.913832486,2.148007071,0,3.859348792,61,0,0,2.2,36324.77213,0,None
M-1558,Masters Union (Branch 7),E-commerce,Small,North,22-09-2023,3,mPos,631,455066.4815,721.1830135,0.043725695,97.15920307,6,4.96039601,0.978513135,98.56627549,1.433724507,1.978515772,3,4.32418499,50,5377,300,2.2,34129.98611,0,None
M-1559,Airtel (Branch 14),Healthcare,Medium,West,26-03-2023,9,mPos,551,503380.3376,913.5759302,0.368260238,98.54937726,5,3.891347388,0.977957947,97.61586993,2.384130071,2.274148862,0,4.100571056,173,5377,300,1.5,135912.6911,0,None
M-1560,Decathlon (Branch 15),E-commerce,Small,South,22-10-2023,2,mPos,318,90041.7668,283.1502101,0.050539637,99.20641019,2,1.299096368,0.088741167,92.14966832,7.850331682,4.438291642,0,3.862221983,37,5377,300,2.2,4502.08834,0,None
M-1561,Spencer's (Branch 12),Education,Large,Central,01-06-2023,7,Pin on Mobile,386,253831.1127,657.5935562,0.753585359,98.68501725,4,1.425313035,0.319913635,94.26157729,5.73842271,4.989489264,1,2.723973368,193,0,0,1.2,26652.26683,1,Low Usage
M-1562,McDonald's (Branch 13),Education,Large,East,10-06-2023,6,Pin on Mobile,468,385497.8983,823.7134579,0.939295274,98.25114329,0,4.036859497,0.250731978,96.05581164,3.944188356,4.911198779,0,1.413362326,306,0,0,1.2,34694.81085,1,Technical Issues
M-1563,Teach for India (Branch 10),Hospitality,Large,South,25-12-2023,0,Dynamic Soundbox,482,126626.5774,262.7107416,0.02076409,96.81708701,2,4.63511781,0.28882778,97.17293362,2.827066384,3.991980745,3,4.10165806,311,3827,250,2,0,1,Low Usage
M-1564,More (Branch 12),Food & Beverage,Large,Central,13-11-2023,1,Soundbox,372,226926.7374,610.0181114,0.603008272,97.20730502,7,2.150141448,0.921745678,95.08904312,4.910956883,3.64567192,0,2.440559464,220,2293,200,1.8,3403.901062,1,Low Usage
M-1565,Subway (Branch 18),Healthcare,Large,West,12-04-2023,8,mPos,233,82536.13724,354.2323487,0.132548779,96.98707359,2,6.355068927,0.530759177,94.35122158,5.648778421,3.447397969,0,4.806192455,179,5377,300,1.5,19808.67294,0,None
M-1566,Airtel (Branch 15),Retail,Large,East,19-07-2023,5,Soundbox,559,177165.1462,316.932283,0.297149319,97.36357094,8,5.147062867,0.242607017,94.81390934,5.186090661,3.423358137,4,4.477836411,47,2293,200,2,17716.51462,0,None
M-1567,Raymond (Branch 12),Education,Small,Central,04-10-2023,2,Pin on Mobile,468,401077.5589,857.003331,0.363868461,96.82931304,4,6.309368624,0.590135757,92.16580332,7.834196678,2.841359272,5,1.016006704,33,0,0,1.2,12032.32677,0,None
